"","Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1815","COMPASS: Synoptic","CB","GCW_202411_WC_LYSC_45CM",2024,11,19,"11:05","EST","GCW","WC","C",45,408.8087,12.7514,"Within_Range",NA,5393.9038,152.1553,"Within_Range",NA,9.7468,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1816","COMPASS: Synoptic","CB","GCW_202411_SW_A",2024,11,19,"10:14","EST","GCW","SW","A",0,1235.1054,38.5248,"Within_Range",NA,9214.8406,259.9391,"Within_Range",NA,16.6512,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1817","COMPASS: Synoptic","CB","GCW_202411_SW_B",2024,11,19,"10:14","EST","GCW","SW","B",0,1201.9993,37.4922,"Within_Range",NA,8952.8983,252.55,"Within_Range",NA,16.1779,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1818","COMPASS: Synoptic","CB","GCW_202411_SW_C",2024,11,19,"10:14","EST","GCW","SW","C",0,1160.2086,36.1887,"Within_Range",NA,8598.3017,242.5473,"Within_Range",NA,15.5372,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1819","COMPASS: Synoptic","CB","MSM_202411_UP_LYSA_20CM",2024,11,21,"13:28","EST","MSM","UP","A",20,230.2678,7.1824,"Within_Range",NA,3258.6456,91.9223,"Within_Range",NA,5.8884,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1820","COMPASS: Synoptic","CB","MSM_202411_UP_LYSA_45CM",2024,11,21,"13:28","EST","MSM","UP","A",45,177.5549,5.5382,"Within_Range",NA,2590.8002,73.0832,"Within_Range",NA,4.6816,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1821","COMPASS: Synoptic","CB","MSM_202411_UP_LYSB_10CM",2024,11,21,"13:30","EST","MSM","UP","B",10,173.7858,5.4206,"Within_Range",NA,2505.3652,70.6732,"Within_Range",NA,4.5272,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1822","COMPASS: Synoptic","CB","MSM_202411_UP_LYSB_45CM",2024,11,21,"13:30","EST","MSM","UP","B",45,222.1623,6.9296,"Within_Range",NA,2634.7611,74.3233,"Within_Range",NA,4.761,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1823","COMPASS: Synoptic","CB","MSM_202411_UP_LYSC_10CM",2024,11,21,"13:35","EST","MSM","UP","C",10,199.4303,6.2205,"Within_Range",NA,2184.863,61.6322,"Within_Range",NA,3.9481,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1824","COMPASS: Synoptic","CB","MSM_202411_UP_LYSC_20CM",2024,11,21,"13:35","EST","MSM","UP","C",20,131.501,4.1017,"Within_Range",NA,1286.7572,36.2978,"Within_Range",NA,2.3252,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1825","COMPASS: Synoptic","CB","MSM_202411_UP_LYSC_45CM",2024,11,21,"13:35","EST","MSM","UP","C",45,188.4214,5.8771,"Within_Range",NA,1912.0131,53.9355,"Within_Range",NA,3.455,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1826","COMPASS: Synoptic","CB","MSM_202411_TR_LYSA_10CM",2024,11,21,"12:24","EST","MSM","TR","A",10,1150.0714,35.8725,"adl",NA,9059.6046,255.5601,"Within_Range",NA,16.3707,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1827","COMPASS: Synoptic","CB","MSM_202411_TR_LYSA_20CM",2024,11,21,"12:24","EST","MSM","TR","A",20,805.023,25.1099,"Within_Range",NA,6873.0303,193.8796,"Within_Range",NA,12.4196,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1828","COMPASS: Synoptic","CB","MSM_202411_TR_LYSA_45CM",2024,11,21,"12:24","EST","MSM","TR","A",45,622.9464,19.4306,"Within_Range",NA,5479.5315,154.5707,"Within_Range",NA,9.9015,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1829","COMPASS: Synoptic","CB","MSM_202411_TR_LYSB_10CM",2024,11,21,"12:32","EST","MSM","TR","B",10,1110.5419,34.6395,"adl",NA,8745.4371,246.6978,"Within_Range",NA,15.803,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1830","COMPASS: Synoptic","CB","MSM_202411_TR_LYSB_20CM",2024,11,21,"12:32","EST","MSM","TR","B",20,795.5028,24.8129,"Within_Range",NA,7707.0974,217.4075,"Within_Range",NA,13.9268,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1831","COMPASS: Synoptic","CB","MSM_202411_TR_LYSB_45CM",2024,11,21,"12:32","EST","MSM","TR","B",45,463.1048,14.4449,"Within_Range",NA,6481.321,182.8299,"Within_Range",NA,11.7118,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1832","COMPASS: Synoptic","CB","MSM_202411_TR_LYSC_10CM",2024,11,21,"12:43","EST","MSM","TR","C",10,1148.1926,35.8139,"adl",NA,8914.2293,251.4592,"Within_Range",NA,16.108,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1833","COMPASS: Synoptic","CB","MSM_202411_TR_LYSC_20CM",2024,11,21,"12:43","EST","MSM","TR","C",20,715.1732,22.3073,"Within_Range",NA,7205.093,203.2466,"Within_Range",NA,13.0196,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1834","COMPASS: Synoptic","CB","MSM_202411_TR_LYSC_45CM",2024,11,21,"12:43","EST","MSM","TR","C",45,695.9355,21.7073,"Within_Range",NA,6735.1977,189.9915,"Within_Range",NA,12.1705,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1835","COMPASS: Synoptic","CB","MSM_202411_WC_LYSA_20CM",2024,11,21,"11:28","EST","MSM","WC","A",20,1114.1507,34.752,"Within_Range",NA,9264.8085,261.3486,"Within_Range",NA,16.7415,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1836","COMPASS: Synoptic","CB","MSM_202411_WC_LYSA_45CM",2024,11,21,"12:10","EST","MSM","WC","A",45,65.2142,2.0341,"Within_Range",NA,9687.5002,273.2722,"Within_Range",NA,17.5053,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1837","COMPASS: Synoptic","CB","MSM_202411_WC_LYSB_10CM",2024,11,21,"11:41","EST","MSM","WC","B",10,1075.7241,33.5535,"Within_Range",NA,8993.0053,253.6814,"Within_Range",NA,16.2504,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1838","COMPASS: Synoptic","CB","MSM_202411_WC_LYSB_20CM",2024,11,21,"11:41","EST","MSM","WC","B",20,870.2456,27.1443,"Within_Range",NA,8281.7191,233.6169,"Within_Range",NA,14.9651,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1839","COMPASS: Synoptic","CB","MSM_202411_WC_LYSC_20CM",2024,11,21,"11:45","EST","MSM","WC","C",20,680.8278,21.2361,"Within_Range",NA,8637.9432,243.6655,"Within_Range",NA,15.6088,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1840","COMPASS: Synoptic","CB","MSM_202411_SW_A",2024,11,21,"12:00","EST","MSM","SW","A",0,1270.3674,39.6247,"Within_Range",NA,9513.4774,268.3633,"Within_Range",NA,17.1909,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
"1841","COMPASS: Synoptic","CB","MSM_202411_SW_B",2024,11,21,"12:00","EST","MSM","SW","B",0,1314.7404,41.0087,"Within_Range",NA,9827.4648,277.2204,"Within_Range",NA,17.7583,"2025-06-23","Some sample IDs are missing from metadata: GCW_202411_TR_LYSC_45CM,
  MSM_202411_WC_LYSC_10CM; 
  One Cl chk std and several SO4 chk stds are lower than the expected concentration; 
  One SO4 dup had high CV; 
  3 samples had SO4 adl. 
  Another note: These samples These samples came to room temperature during storage 
  due to the refrigerator dying. 
  The data does not appear to be impacted, but is noted here.",""
